,Hour,Point,Energy
56,6,1.2476232051849365,365.0
57,7,3.4241390228271484,351.95160772446377
58,8,6.185953140258789,224.5689869798921
59,9,6.133464336395264,111.33999076249508
60,0,2.3321101665496826,95.0
61,1,2.535085439682007,95.0
62,2,3.4743285179138184,197.03156828166783
63,3,4.30128288269043,210.3298257464814
64,4,6.065004348754883,170.43505335204074
65,5,3.898902177810669,263.5228556057355
66,6,1.1363694667816162,365.0
67,7,7.466660499572754,343.3124003946169
68,8,1.4835748672485352,223.62808321129495
69,9,5.183655261993408,117.24202349278652
70,0,8.111898422241211,95.0
71,1,1.692427635192871,105.93261961300074
72,2,2.5065901279449463,198.57745591592146
73,3,4.976230621337891,210.15806045378648
74,4,3.0438880920410156,175.41624684019123
75,5,2.017578601837158,256.48047860524684
76,6,4.977799415588379,365.0
77,7,5.029120922088623,325.9641058324374
78,8,1.205601453781128,221.7386649916516
79,9,2.8525829315185547,129.09382868873092
80,0,5.602715492248535,95.0
81,1,2.1631739139556885,110.5835242166377
82,2,5.182164669036865,199.0477721117948
83,3,2.9626591205596924,210.10580309868945
84,4,3.8455450534820557,176.9317101380056
85,5,1.59336519241333,254.33792704626805
86,6,4.396429538726807,365.0
87,7,0.8609585762023926,320.68611296763584
88,8,3.4078612327575684,221.1638340855841
89,9,1.9997093677520752,132.699586190427
90,0,7.074826240539551,95.0
91,1,7.492518424987793,109.86851006686742
92,2,3.355217933654785,198.97546731013264
93,3,4.826554298400879,210.11383696554077
94,4,5.104672908782959,176.69872799931633
95,5,2.5937001705169678,254.6673155871734
96,6,2.817662000656128,365.0
97,7,4.195596218109131,321.4975335196223
98,8,7.630941390991211,221.25220662094895
99,9,2.136033058166504,132.1452493776837
100,0,4.229913234710693,95.0
101,1,2.048973798751831,95.0
102,2,3.150284767150879,195.56319979124285
103,3,7.6280670166015625,210.492977800973
104,4,4.473964691162109,165.70364377178268
105,5,2.8780672550201416,270.21208983989345
106,6,7.900488376617432,365.0
107,7,3.427076816558838,359.79075789827414
108,8,3.588381767272949,225.42275581070314
109,9,6.901131629943848,105.98453173286222
110,0,7.676636219024658,95.0
111,1,7.256311416625977,95.0
112,2,6.488739013671875,194.44810555850864
113,3,8.77448844909668,210.61687716016564
114,4,7.9013776779174805,162.1105623551946
115,5,7.289311408996582,275.2919635667938
116,6,8.256195068359375,365.0
117,7,7.323944091796875,365.0
118,8,7.488741874694824,226.78564876182276
119,9,7.973848342895508,97.43547594856646
120,0,7.701698303222656,95.0
121,1,8.53879165649414,95.0
122,2,7.4867963790893555,195.3124272689708
123,3,7.525078296661377,210.52084141455882
124,4,8.097411155700684,164.89559897779472
125,5,8.193902969360352,271.354497996911
126,6,8.47426986694336,365.0
127,7,7.6492695808410645,362.6049828704391
128,8,7.500195503234863,225.72925556014684
129,9,7.157607078552246,104.06194239544263
130,0,8.407470703125,95.0
131,1,6.7239298820495605,102.17922235400884
132,2,7.115233421325684,198.19789888973125
133,3,7.391940593719482,210.20023345669648
134,4,4.5367608070373535,174.1932297558006
135,5,4.03951358795166,258.2095717245577
136,6,2.8993663787841797,365.0
137,7,3.3952343463897705,330.2235791263495
138,8,3.5883617401123047,222.2025680236618
139,9,3.4867210388183594,126.1838914879394
140,0,3.5490424633026123,95.0
141,1,3.6855320930480957,102.02275877401998
142,2,3.561396598815918,198.1820767299571
143,3,4.4224443435668945,210.20199147444922
144,4,3.018655300140381,174.14224724097284
145,5,3.4423937797546387,258.2816504524178
146,6,3.1945698261260986,365.0
147,7,3.564671039581299,330.4011389193706
148,8,3.4733188152313232,222.22190621894134
149,9,3.5121893882751465,126.06258826300427
150,0,2.9867072105407715,95.0
151,1,4.242058277130127,99.44530287776571
152,2,3.4754903316497803,197.9214351224707
153,3,4.026612758636475,210.2309516530588
154,4,3.427828550338745,173.3024020612945
155,5,3.9096732139587402,259.4690177754114
156,6,3.85850191116333,365.0
157,7,4.264163970947266,333.3261169589401
158,8,3.890794277191162,222.54046818364694
159,9,3.921266555786133,124.06433593894198
160,0,3.7270426750183105,95.0
161,1,3.7084803581237793,99.74578630563448
162,2,4.223042011260986,197.9518210870866
163,3,3.666717052459717,210.22757543476814
164,4,4.208713531494141,173.40031239172362
165,5,3.3249292373657227,259.33059282549425
166,6,3.298427104949951,365.0
167,7,3.3050169944763184,332.98511891158336
168,8,3.8526463508605957,222.50332978244973
169,9,3.874569892883301,124.29729500099754
170,0,2.9931163787841797,95.0
171,1,3.6191797256469727,95.0
172,2,3.533203125,194.6181330695735
173,3,3.306131362915039,210.59798521449187
174,4,3.5054829120635986,162.6584287797368
175,5,3.843501329421997,274.51739379416523
176,6,7.211952209472656,365.0
177,7,7.240456581115723,365.0
178,8,7.627788543701172,226.57783735941024
179,9,7.821030616760254,98.73902020006336
180,0,8.422019958496094,95.0
181,1,7.652932167053223,95.0
182,2,8.170364379882812,195.46532666246264
183,3,7.509584426879883,210.5038525930597
184,4,7.59304141998291,165.38827480126858
185,5,6.587769985198975,270.65795631544785
186,6,7.463475227355957,365.0
187,7,8.512935638427734,360.88911189903024
188,8,7.305317401885986,225.54237852365674
189,9,7.002361297607422,105.23417107888032
190,0,8.111982345581055,95.0
191,1,7.804000377655029,95.0
192,2,7.440008640289307,194.3169067709246
193,3,7.778472423553467,210.63145480323058
194,4,7.728862762451172,161.68781070631255
195,5,7.853285789489746,275.8896469324546
196,6,7.7236127853393555,365.0
197,7,7.921517372131348,365.0
198,8,7.6142473220825195,226.94600283553658
199,9,8.089347839355469,96.4296185770885
200,0,7.9167022705078125,95.0
201,1,8.575431823730469,95.0
202,2,7.329958915710449,195.19825448917297
203,3,8.221831321716309,210.53352727898076
204,4,8.549795150756836,164.5277089095573
205,5,8.165608406066895,271.87461843821205
206,6,8.55421257019043,365.0
207,7,8.092184066772461,363.88625517705896
208,8,7.25755500793457,225.86880006878863
209,9,7.271288871765137,103.18661775032602
210,0,6.718137741088867,95.0
211,1,7.824254989624023,95.0
212,2,8.227605819702148,193.99559556084725
213,3,7.525293350219727,210.66715604879477
214,4,8.029703140258789,160.65247458495227
215,5,8.19074535369873,277.3533980005847
216,6,8.26980209350586,365.0
217,7,8.570693969726562,365.0
218,8,7.709157943725586,227.3387165367422
219,9,8.363680839538574,95.0
220,0,7.976619720458984,95.0
221,1,8.46274471282959,95.0
222,2,8.377680778503418,193.76753413175135
223,3,8.167404174804688,210.69249620758316
224,4,8.43222427368164,159.91760998008783
225,5,7.908297061920166,278.3923445109103
226,6,7.835200786590576,365.0
227,7,7.502315998077393,365.0
228,8,8.180830001831055,227.61745828341492
229,9,8.551375389099121,95.0
230,0,8.583251953125,95.0
231,1,8.106197357177734,95.0
232,2,7.672880172729492,193.2402094040169
233,3,7.620693206787109,210.75108784399816
234,4,8.366159439086914,158.2184525240544
235,5,8.37559700012207,280.7946016039231
236,6,7.415832042694092,365.0
237,7,7.793038845062256,365.0
238,8,8.356111526489258,228.26196628397935
239,9,8.96456241607666,95.0
240,0,7.496603488922119,95.0
241,1,8.177978515625,95.0
242,2,8.007043838500977,194.51918499348838
243,3,7.832794666290283,210.60897944516796
244,4,7.436529636383057,162.33959609012925
245,5,8.202144622802734,274.9681572518862
246,6,8.39500617980957,365.0
247,7,7.9531402587890625,365.0
248,8,8.113381385803223,226.69877389684754
249,9,7.910399913787842,97.98041828341094
250,0,7.715150833129883,95.0
251,1,7.5308756828308105,95.0
252,2,7.947531223297119,194.99828228723283
253,3,7.963622093200684,210.55574641252971
254,4,8.208028793334961,163.8833540366392
255,5,7.97895622253418,272.785602913717
256,6,7.4623589515686035,365.0
257,7,8.02619457244873,365.0
258,8,7.434274196624756,226.11321053782652
259,9,7.465933799743652,101.65349753545189
260,0,7.634000301361084,95.0
261,1,8.100909233093262,95.0
262,2,7.939396858215332,194.9019676517667
263,3,8.067455291748047,210.5664480386926
264,4,8.196004867553711,163.5730068779151
265,5,7.5619049072265625,273.2243695863959
266,6,8.117385864257812,365.0
267,7,7.233261585235596,365.0
268,8,7.308007717132568,226.23092842561843
269,9,7.557712554931641,100.9150853302118
270,0,8.210770606994629,95.0
271,1,7.742737770080566,95.0
272,2,7.6638665199279785,194.5342677942376
273,3,8.157332420349121,210.607303578418
274,4,8.247293472290039,162.38819622587664
275,5,7.740035057067871,274.89944671513996
276,6,8.041688919067383,365.0
277,7,7.749349594116211,365.0
278,8,8.000529289245605,226.68033936259852
279,9,7.89685583114624,98.09605308915474
280,0,7.910037994384766,95.0
281,1,8.12302017211914,95.0
282,2,8.243034362792969,194.74226028607725
283,3,7.5950398445129395,210.58419330154695
284,4,7.451114177703857,163.0583942551378
285,5,7.760503768920898,273.9519253634258
286,6,8.216732025146484,365.0
287,7,7.361426830291748,365.0
288,8,8.464765548706055,226.4261263170167
289,9,7.707165718078613,99.69066219325897
290,0,7.480231285095215,95.0
291,1,7.615795135498047,95.0
292,2,7.687817573547363,194.25588675687368
293,3,7.8069233894348145,210.63823480479184
294,4,7.894704818725586,161.4911906610374
295,5,8.226250648498535,276.1676269964643
296,6,8.213315963745117,365.0
297,7,7.445820331573486,365.0
298,8,8.078020095825195,227.02058285271
299,9,8.142366409301758,95.96179846936488
