,Hour,Point,Energy
0,0,2.254808187484741,95.0
1,1,3.4476776123046875,122.56056833354077
2,2,5.8144330978393555,200.2589338764255
3,3,7.440561294555664,209.9712295692861
4,4,2.286930561065674,180.8343424907043
5,5,9.125537872314453,248.82041234072838
6,6,3.949479579925537,365.0
7,7,5.690494060516357,307.09418649789194
8,8,9.410717010498047,219.6835252621467
9,9,7.212508201599121,141.98515971926193
10,0,6.373917579650879,95.0
11,1,9.494972229003906,120.00788394223913
12,2,4.02866792678833,200.00079725258595
13,3,7.517393589019775,209.99991141637932
14,4,7.980793476104736,180.00256892499922
15,5,7.974067687988281,249.99636807155272
16,6,9.696317672729492,365.0
17,7,0.028294086456298828,309.9910530543129
18,8,6.306768894195557,219.99902558017266
19,9,3.000589370727539,140.00611226982585
20,0,6.26011848449707,95.0
21,1,8.89236831665039,119.22438533013289
22,2,4.278559684753418,199.92156705585614
23,3,6.08660888671875,210.0087147715715
24,4,4.792827606201172,179.74727162442534
25,5,9.70197868347168,250.3573056344332
26,6,6.75222110748291,365.0
27,7,9.382402420043945,310.88019192872565
28,8,1.3894767761230469,220.09586248728695
29,9,4.942207336425781,139.3986807615637
30,0,9.729798316955566,95.0
31,1,8.870819091796875,122.51348414918085
32,2,5.003232479095459,200.25417255441153
33,3,4.782703876495361,209.97175860506536
34,4,0.958430290222168,180.81900045310385
35,5,8.672919273376465,248.8421028076807
36,6,9.382575035095215,365.0
37,7,1.2967991828918457,307.1476191116037
38,8,2.3995134830474854,219.6893446557192
39,9,7.207787036895752,141.9486562504885
40,0,3.341876745223999,95.0
41,1,9.823638916015625,123.88103871431063
42,2,3.755664825439453,200.39246458908764
43,3,9.25582504272461,209.95639282343473
44,4,9.932162284851074,181.26460812039338
45,5,9.578659057617188,248.21210576082325
46,6,6.532536029815674,365.0
47,7,1.0431780815124512,305.59567516690595
48,8,0.9786596298217773,219.5203210577818
49,9,9.59803581237793,143.00889518300485
50,0,9.986303329467773,95.0
51,1,0.09778118133544922,119.63502740069099
52,2,3.8455491065979004,199.96309265849683
53,3,0.8360366821289062,210.00410081572252
54,4,8.490285873413086,179.88107634404537
55,5,1.732506275177002,250.16813344462548
56,6,0.11280059814453125,365.0
57,7,0.09094667434692383,310.4141823879798
58,8,2.6073591709136963,220.0451089729483
59,9,0.9727969169616699,139.71704371514247
60,0,6.708362102508545,95.0
61,1,2.7561631202697754,116.69108297156637
62,2,0.44997739791870117,199.66539041285503
63,3,0.25016260147094727,210.03717884301614
64,4,1.163902759552002,178.9218135525329
65,5,0.07388877868652344,251.52433256366047
66,6,0.14392948150634766,365.0
67,7,0.30553579330444336,313.755063144627
68,8,0.21927165985107422,220.40896727317724
69,9,0.26955413818359375,137.43465983188852
70,0,0.2619900703430176,95.0
71,1,0.05284881591796875,118.7356414927236
72,2,0.5953598022460938,199.87214352173606
73,3,0.22290658950805664,210.0142062753626
74,4,0.16285991668701172,179.58801801448297
75,5,4.157628059387207,250.58245728986893
76,6,0.4399724006652832,365.0
77,7,0.10656929016113281,311.4348338116283
78,8,0.036034584045410156,220.15626902898924
79,9,0.09457111358642578,139.01976699997672
80,0,0.012545585632324219,95.0
81,1,0.09397411346435547,117.28966279997985
82,2,0.2616462707519531,199.72592095730135
83,3,0.2085585594177246,210.03045322696653
84,4,1.6270372867584229,179.11685641797095
85,5,0.09059429168701172,251.24858230562728
86,6,0.5075030326843262,365.0
87,7,4.065927028656006,313.07577592361844
88,8,0.35834598541259766,220.33498549663176
89,9,2.2119202613830566,137.89872733931023
