,Hour,Point,Energy
0,0,0.007405281066894531,95.0
1,1,9.989636421203613,95.0
2,2,9.974947929382324,191.94904335521758
3,3,8.548473358154297,210.89455073830916
4,4,6.55216121673584,154.05802858903454
5,5,0.5233993530273438,286.6765802706754
6,6,8.538333892822266,365.0
7,7,9.879809379577637,365.0
8,8,5.565493583679199,229.84005812140072
9,9,9.86836051940918,95.0
10,0,9.996903419494629,95.0
11,1,9.987258911132812,95.0
12,2,0.28563785552978516,194.42073614669
13,3,9.999312400817871,210.6199182059233
14,4,0.5381755828857422,162.02237202822346
15,5,1.5446922779083252,275.4166464428565
16,6,8.140229225158691,365.0
17,7,6.758746147155762,365.0
18,8,9.8902587890625,226.81910026515658
19,9,7.998114109039307,97.22564379129028
20,0,3.4938910007476807,95.0
21,1,7.612499713897705,95.0
22,2,8.755294799804688,195.6637165403465
23,3,5.338262557983398,210.48180927329483
24,4,9.993287086486816,166.02753107444994
25,5,3.9364209175109863,269.754180205088
26,6,9.014875411987305,365.0
27,7,5.697929382324219,358.6627366027778
28,8,0.3583393096923828,225.29990200624314
29,9,6.795620441436768,106.75516014265676
30,0,7.596620559692383,95.0
31,1,7.388855457305908,95.0
32,2,9.68461799621582,195.47983255917305
33,3,5.075958728790283,210.50224082675862
34,4,3.503476858139038,165.43501602400204
35,5,5.072414875030518,270.5918738971006
36,6,8.044793128967285,365.0
37,7,1.177070140838623,360.7263235026136
38,8,9.091678619384766,225.52464909434408
39,9,6.98745059967041,105.34538295365999
40,0,8.615643501281738,95.0
41,1,8.429828643798828,95.0
42,2,9.858781814575195,194.07353083094563
43,3,9.42509651184082,210.65849657433935
44,4,9.64204216003418,160.9035993441582
45,5,3.760091543197632,276.9983595479143
46,6,0.6228218078613281,365.0
47,7,9.897052764892578,365.0
48,8,9.517918586730957,227.24346231773305
49,9,8.298225402832031,95.0
50,0,9.823704719543457,95.0
51,1,9.347929000854492,95.0
52,2,6.499150276184082,195.37081978756743
53,3,6.515035629272461,210.51435335693694
54,4,3.6802124977111816,165.0837526488285
55,5,2.401693344116211,271.0884876344149
56,6,8.631125450134277,365.0
57,7,9.421950340270996,361.94968905063195
58,8,1.2698516845703125,225.65788692630645
59,9,7.098729610443115,104.50961837135048
60,0,1.1771893501281738,95.0
61,1,8.716787338256836,95.0
62,2,2.959750175476074,194.69501990918832
63,3,9.985599517822266,210.58944223231242
64,4,1.533210039138794,162.90617526294014
65,5,7.313848495483398,274.1671315248088
66,6,8.18775463104248,365.0
67,7,2.5287375450134277,365.0
68,8,0.29259300231933594,226.48386455543647
69,9,7.750733375549316,99.32848597044378
70,0,2.4351558685302734,95.0
71,1,1.665879249572754,95.0
72,2,4.6247429847717285,196.46064990222928
73,3,6.6182332038879395,210.39326112197452
74,4,9.61025619506836,168.59542746273883
75,5,9.549540519714355,266.12370600095545
76,6,8.41705322265625,365.0
77,7,9.163228988647461,349.7193733194268
78,8,6.542823791503906,224.32587234171976
79,9,5.899222373962402,112.86498258375788
80,0,0.6688485145568848,95.0
81,1,4.0639238357543945,96.02641559513212
82,2,6.387702465057373,197.57570494782232
83,3,1.8757853507995605,210.26936611690866
84,4,7.197935104370117,172.1883826096498
85,5,8.647873878479004,261.0440107932537
86,6,1.39772367477417,365.0
87,7,2.4109175205230713,337.2059778077714
88,8,7.564781665802002,222.9630272859949
89,9,4.435089111328125,121.41373793330469
90,0,1.923316478729248,95.0
91,1,5.072596073150635,95.0
92,2,9.801788330078125,193.23060201659334
93,3,9.26849365234375,210.7521553314896
94,4,6.678638458251953,158.1874953868007
95,5,7.500836372375488,280.8383685910749
96,6,9.322090148925781,365.0
97,7,3.556910276412964,365.0
98,8,4.822698593139648,228.27370864638598
99,9,8.971834182739258,95.0
100,0,8.533953666687012,95.0
101,1,9.366411209106445,95.0
102,2,9.416200637817383,195.39020195179089
103,3,5.828781604766846,210.51219978313432
104,4,9.597245216369629,165.1462062891039
105,5,1.7989838123321533,271.0001911085083
106,6,0.9018464088439941,365.0
107,7,7.510831832885742,361.7321780965692
108,8,7.178681373596191,225.63419761447787
109,9,7.079074859619141,104.65821496372996
110,0,9.66733169555664,95.0
111,1,7.267954349517822,95.0
112,2,9.934200286865234,193.23615155764168
113,3,8.492912292480469,210.7515387158176
114,4,3.3848791122436523,158.20537724128982
115,5,8.793817520141602,280.8130873485213
116,6,3.75873064994812,365.0
117,7,8.843803405761719,365.0
118,8,1.56227707862854,228.26692587399356
119,9,8.967634201049805,95.0
120,0,7.180198669433594,95.0
121,1,3.838660717010498,95.0
122,2,9.404546737670898,193.41360437975524
123,3,8.709964752197266,210.73182173558277
124,4,9.751405715942383,158.77716966810013
125,5,7.226144790649414,280.00469115889297
126,6,9.374818801879883,365.0
127,7,9.674821853637695,365.0
128,8,0.5988292694091797,228.0500390914103
129,9,8.831783294677734,95.0
130,0,0.8434538841247559,95.0
131,1,9.25733470916748,95.0
132,2,9.584999084472656,196.00838051942358
133,3,5.916234970092773,210.4435132756196
134,4,9.052496910095215,167.13811500703153
135,5,3.1279633045196533,268.1840443004037
136,6,3.6186273097991943,365.0
137,7,2.489020586013794,354.79484083757984
138,8,7.691720962524414,224.87864603181563
139,9,6.421435356140137,109.39758398224748
140,0,9.920845031738281,95.0
141,1,6.378399848937988,117.2028932066611
142,2,7.941169738769531,199.7171465040444
143,3,8.373926162719727,210.03142816621727
144,4,9.520411491394043,179.0885831796986
145,5,2.6016554832458496,251.28855481490888
146,6,1.7312898635864258,365.0
147,7,4.44944429397583,313.1742447879464
148,8,7.994480133056641,220.3457098283902
149,9,0.6368341445922852,137.83145653100698
150,0,2.319180727005005,95.0
151,1,7.895552635192871,95.0
152,2,9.478918075561523,195.54453523126082
153,3,1.9907288551330566,210.495051640971
154,4,9.800386428833008,165.64350241184033
155,5,5.090012073516846,270.29711727981197
156,6,8.091585159301758,365.0
157,7,8.304449081420898,360.0002157380733
158,8,9.4313325881958,225.44556805068126
159,9,6.9205498695373535,105.84143677299939
160,0,6.1566009521484375,95.0
161,1,6.482936382293701,95.0
162,2,9.585545539855957,195.80317101025528
163,3,9.530571937561035,210.46631433219386
164,4,6.536266326904297,166.4768843663782
165,5,4.821918964385986,269.1188876199481
166,6,8.812234878540039,365.0
167,7,3.850397825241089,357.09774755157946
168,8,9.847522735595703,225.12945765413244
169,9,6.646575927734375,107.82431107862395
170,0,9.236313819885254,95.0
171,1,8.698883056640625,95.0
172,2,8.802592277526855,194.5899398030092
173,3,9.302087783813477,210.60111779966564
174,4,6.113485336303711,162.56758380969632
175,5,1.5265893936157227,274.6458297862914
176,6,9.040929794311523,365.0
177,7,6.103245258331299,365.0
178,8,6.010003089904785,226.6122957963221
179,9,7.846619129180908,98.52287182307053
180,0,8.83314323425293,95.0
181,1,4.251956462860107,99.94266359498849
182,2,6.112107753753662,197.97173002645948
183,3,7.791606426239014,210.22536333039335
184,4,8.024330139160156,173.46446341859175
185,5,8.93608570098877,259.23989654612893
186,6,2.4000964164733887,365.0
187,7,8.700542449951172,332.7616963697322
188,8,5.963455677032471,222.4789966343273
189,9,3.843834400177002,124.44993020285622
190,0,0.6545395851135254,95.0
