,Hour,Point,Energy
0,0,2.47955322265625e-05,95.0
1,1,0.0,120.0
2,2,0.0,200.0
3,3,10.0,210.0
4,4,9.894901275634766,180.0
5,5,0.0,250.0
6,6,1.71661376953125e-05,365.0
7,7,0.03224325180053711,310.0
8,8,0.04210042953491211,220.0
9,9,0.0,140.0
10,0,0.0,95.0
11,1,1.4781951904296875e-05,120.24485618332344
12,2,7.225094318389893,200.02476073763938
13,3,0.8262786865234375,209.9972488069289
14,4,0.0,180.07978459906042
15,5,9.989532470703125,249.8872010840869
16,6,0.0,365.0
17,7,9.59493637084961,309.72212949982395
18,8,9.999258041381836,219.9697368762184
19,9,5.9816365242004395,140.18983232190246
20,0,9.995916366577148,95.0
21,1,10.0,120.00000000000001
22,2,0.00023746490478515625,200.0
23,3,4.76837158203125e-07,210.0
24,4,3.814697265625e-06,180.0
25,5,0.0,250.0
26,6,2.662975549697876,365.0
27,7,10.0,310.0
28,8,8.13204574584961,220.0
29,9,10.0,140.0
30,0,0.0,95.0
31,1,1.430511474609375e-06,120.0
32,2,0.9815192222595215,200.0
33,3,0.0007758140563964844,210.0
34,4,1.415761947631836,180.0
35,5,6.7386555671691895,250.0
36,6,1.2952873706817627,365.0
37,7,1.71661376953125e-05,310.0
38,8,1.4676594734191895,220.0
39,9,0.0,140.0
40,0,0.002892017364501953,95.0
41,1,0.0,120.0
42,2,4.76837158203125e-07,200.0
43,3,9.999972343444824,210.0
44,4,4.1961669921875e-05,180.0
45,5,0.0006823539733886719,250.0
46,6,9.999410629272461,365.0
47,7,7.5196943283081055,310.0
48,8,0.0,220.0
49,9,0.0,140.0
50,0,0.25575828552246094,95.0
51,1,9.202940940856934,122.90333331164504
52,2,0.23510169982910156,200.29359550342477
53,3,0.1213521957397461,209.96737827739727
54,4,4.76837158203125e-07,180.94602995547984
55,5,0.5417838096618652,248.66250937328712
56,6,4.863739013671875e-05,365.0
57,7,1.955045461654663,306.70520601712195
58,8,1.239776611328125e-05,219.6411610513697
59,9,9.751043319702148,142.25089885959002
60,0,2.6256470680236816,95.0
61,1,0.05731678009033203,119.98323244511813
62,2,0.002117156982421875,199.99830440456253
63,3,9.997611999511719,210.00018839949306
64,4,9.999979019165039,179.99453641470143
65,5,9.059906005859375e-06,250.00772437921526
66,6,9.996612548828125,365.0
67,7,8.260974884033203,310.0190283487986
68,8,9.995680809020996,220.00207239442358
69,9,0.0012531280517578125,139.98700043497925
70,0,0.006445407867431641,95.0
71,1,0.04524707794189453,115.58389220435092
72,2,0.16067075729370117,199.55342730156352
73,3,9.74797534942627,210.0496191887151
74,4,3.431589365005493,178.5610435272604
75,5,0.049523353576660156,252.03438673732146
76,6,0.21347475051879883,365.0
77,7,9.948562622070312,315.011538060231
78,8,1.0013580322265625e-05,220.54581107586677
79,9,0.4506721496582031,136.57627597865408
80,0,0.0002079010009765625,95.0
81,1,0.696314811706543,118.42787301001853
82,2,2.5455422401428223,199.84102086618165
83,3,1.0001039505004883,210.01766434820203
84,4,9.959122657775879,179.4877339021409
85,5,0.004048824310302734,250.7242382762836
86,6,0.004490375518798828,365.0
87,7,9.983793258666992,311.78409916840593
88,8,9.812362670898438,220.1943078302224
89,9,0.11817121505737305,138.7811599740593
90,0,0.00922393798828125,95.0
91,1,0.028113365173339844,119.93048612515852
92,2,0.004873752593994141,199.99297050703848
93,3,0.2421579360961914,210.00078105477343
94,4,1.3031840324401855,179.97734941156844
95,5,8.191583633422852,250.03202324571342
96,6,0.0020608901977539062,365.0
97,7,0.021154403686523438,310.07888653212336
98,8,0.0022177696228027344,220.00859160250843
99,9,0.005192279815673828,139.9461072206285
100,0,0.2783627510070801,95.0
101,1,0.03360748291015625,115.6944791214129
102,2,0.1924114227294922,199.5646102482328
103,3,7.48037052154541,210.04837663908526
104,4,9.979392051696777,178.59707746652782
105,5,9.496232032775879,251.98344220249516
106,6,9.663555145263672,365.0
107,7,0.03560829162597656,314.8860405476101
108,8,0.14107656478881836,220.53214302993774
109,9,0.41483020782470703,136.66201190311787
110,0,3.5947976112365723,95.0
111,1,0.05152082443237305,121.86086654153533
112,2,3.1085495948791504,200.18817751543617
113,3,0.9398231506347656,209.97909138717384
114,4,0.052008628845214844,180.60634977196102
115,5,8.288140296936035,249.1427468741242
116,6,5.180209636688232,365.0
117,7,0.10810995101928711,307.88823010454985
118,8,8.733339309692383,219.7700052589114
119,9,9.852733612060547,141.44269428501056
120,0,1.3144550323486328,95.0
121,1,0.3810243606567383,115.57570140059441
122,2,5.8664326667785645,199.55259901803765
123,3,0.11342096328735352,210.0497112202181
124,4,3.635889768600464,178.5583746136768
125,5,0.45221853256225586,252.0381600289397
126,6,9.030777931213379,365.0
127,7,0.6631417274475098,315.0208332420221
128,8,6.3922505378723145,220.54682342239852
129,9,2.5455868244171143,136.5699258049552
130,0,0.015383243560791016,95.0
131,1,1.136709213256836,115.78469295577858
132,2,8.923323631286621,199.57373299552816
133,3,7.395805358886719,210.0473630004969
134,4,0.011820316314697266,178.62647298559074
135,5,2.378842830657959,251.9418830203717
136,6,7.205997467041016,365.0
137,7,8.503969192504883,314.78366305018386
138,8,7.507478713989258,220.52099300546553
139,9,0.6059417724609375,136.73195296571592
140,0,0.006174564361572266,95.0
141,1,3.296828031539917,117.94724973627355
142,2,4.07921028137207,199.7924185126569
143,3,5.31337833404541,210.0230646097048
144,4,5.712282657623291,179.33112631856105
145,5,8.411187171936035,250.9456489978964
146,6,6.882746696472168,365.0
147,7,5.339687824249268,312.3295255801839
148,8,0.46448564529418945,220.25371070675266
149,9,0.8438272476196289,138.4085419303694
150,0,0.05106210708618164,95.0
151,1,0.3570384979248047,120.71248787500232
152,2,1.5946545600891113,200.0720493356744
153,3,7.40871524810791,209.99199451825842
154,4,3.0830907821655273,180.2321589705064
155,5,1.1626758575439453,249.67177524859446
156,6,0.2589683532714844,365.0
157,7,0.21609878540039062,309.1914463440985
158,8,0.6269655227661133,219.9119397008424
159,9,9.946054458618164,140.55237824017033
160,0,1.6976954936981201,95.0
161,1,5.600920677185059,119.3522435265396
162,2,7.5815629959106445,199.9344965363916
163,3,6.548374176025391,210.00727816262312
164,4,3.2215170860290527,179.7889332839286
165,5,0.47011613845825195,250.29840466754916
166,6,2.8521366119384766,365.0
167,7,5.573190689086914,310.73509442493827
168,8,0.08917093276977539,220.08005978885464
169,9,0.04825401306152344,139.49780677900256
170,0,3.3347983360290527,95.0
171,1,0.8253974914550781,115.99793346877186
172,2,2.7946786880493164,199.59529664290952
173,3,7.452211856842041,210.04496703967675
174,4,8.184289932250977,178.69595584937514
175,5,7.6695780754089355,251.8436486267456
176,6,9.744624137878418,365.0
177,7,0.0816335678100586,314.54167100734884
178,8,7.293400764465332,220.49463743644398
179,9,4.644026279449463,136.89727426230627
180,0,1.126089334487915,95.0
181,1,0.13241100311279297,116.97642496939194
182,2,4.345276832580566,199.69424522162393
183,3,8.410234451293945,210.03397275315294
184,4,9.333452224731445,179.01479015856592
185,5,3.1724660396575928,251.39288287926888
186,6,6.59517765045166,365.0
187,7,0.16613101959228516,313.4312480684429
188,8,3.8552310466766357,220.37370028468192
189,9,8.759057998657227,137.65588003244991
190,0,9.692424774169922,95.0
191,1,6.745863914489746,115.6354927808318
192,2,6.480034351348877,199.55864533738753
193,3,7.639735221862793,210.049039406957
194,4,0.7342095375061035,178.57785719824858
195,5,2.7969863414764404,252.0106156852348
196,6,0.118316650390625,365.0
197,7,6.575666427612305,314.9529801026515
198,8,9.632196426391602,220.53943347652645
199,9,4.568384170532227,136.6162809199707
200,0,8.883625030517578,95.0
201,1,1.901261806488037,117.20400564007082
202,2,9.057914733886719,199.71725899731052
203,3,1.3395004272460938,210.03141566696553
204,4,9.727508544921875,179.08894565800057
205,5,4.466786861419678,251.28804234558535
206,6,0.5643386840820312,365.0
207,7,1.2906124591827393,313.17298236351513
208,8,7.452658653259277,220.34557233662048
209,9,8.21965503692627,137.83231897938074
210,0,9.297582626342773,95.0
211,1,0.1370105743408203,122.84286359150668
212,2,2.332491397857666,200.28748058790512
213,3,3.1249828338623047,209.96805771245496
214,4,2.31227445602417,180.92632633880555
215,5,0.25010156631469727,248.69036621065422
216,6,1.9718451499938965,365.0
217,7,1.0249998569488525,306.77382895795307
218,8,7.652833938598633,219.64863483700475
219,9,1.2422232627868652,142.2040178406063
220,0,6.190371513366699,95.0
221,1,9.328438758850098,117.50330744045597
222,2,1.6428799629211426,199.7475254715068
223,3,2.8557543754577637,210.0280527253881
224,4,0.4249687194824219,179.18647096374409
225,5,8.995176315307617,251.15016174091352
226,6,1.756127119064331,365.0
227,7,5.924468994140625,312.8333252642016
228,8,1.1536500453948975,220.3085799792695
229,9,8.193174362182617,138.06436194821868
230,0,8.245004653930664,95.0
231,1,2.3475379943847656,123.30266993558725
232,2,9.67345905303955,200.3339778586549
233,3,0.41404008865356445,209.96289134903833
234,4,2.357511520385742,181.076150877888
235,5,5.593852519989014,248.47854531057217
236,6,2.5538060665130615,365.0
237,7,1.298821210861206,306.2520262528729
238,8,1.9757368564605713,219.59180483942185
239,9,5.701918125152588,142.56049691635417
240,0,0.7664699554443359,95.0
241,1,7.888627529144287,121.50034001751507
242,2,5.382497787475586,200.15171977705205
243,3,4.656622886657715,209.98314224699422
244,4,3.923708200454712,180.48887483716783
245,5,1.5473902225494385,249.30883212676275
246,6,1.2553095817565918,365.0
247,7,6.522794246673584,308.2973669464155
248,8,6.6109747886657715,219.8145647169363
249,9,9.116666793823242,141.16318495739935
250,0,0.9432287216186523,95.0
251,1,0.46614837646484375,121.0669622459384
252,2,4.769608974456787,200.10789505857812
253,3,4.684375762939453,209.98801166015804
254,4,5.297032833099365,180.34766185541818
255,5,0.12499809265136719,249.5084780664779
256,6,5.272347450256348,365.0
257,7,6.829071521759033,308.78917767595755
258,8,0.9730749130249023,219.86812826173804
259,9,1.918386459350586,140.82719544909833
260,0,9.249780654907227,95.0
261,1,9.78997802734375,121.06129868757058
262,2,9.433013916015625,200.10732233919254
263,3,4.197974681854248,209.9880752956453
264,4,4.328159809112549,180.34581642628703
265,5,7.042563438415527,249.51108712145628
266,6,2.9933037757873535,365.0
267,7,0.18554353713989258,308.7956048601727
268,8,3.731557607650757,219.868828252098
269,9,9.918834686279297,140.82280460047608
270,0,8.766023635864258,95.0
271,1,1.881927490234375,115.59775516850956
272,2,1.618328332901001,199.55482917434367
273,3,9.358513832092285,210.0494634250729
274,4,9.375133514404297,178.56556067288514
275,5,6.926403522491455,252.02800042799
276,6,3.344121217727661,365.0
277,7,6.259409427642822,314.99580593236556
278,8,9.036018371582031,220.54409767580222
279,9,2.444910764694214,136.5870236699681
280,0,7.921792507171631,95.0
281,1,9.427148818969727,116.98220011901016
282,2,7.217257499694824,199.69482922551788
283,3,1.73667573928833,210.0339078638313
284,4,1.8967413902282715,179.01667194889095
285,5,7.758054733276367,251.3902224170852
286,6,9.863943099975586,365.0
287,7,5.158200263977051,313.424694246966
288,8,9.25594711303711,220.3729865021448
289,9,8.759613037109375,137.66035739563708
290,0,5.126507759094238,95.0
291,1,9.140077590942383,115.55885161110793
292,2,1.5304615497589111,199.55089510674128
293,3,3.681924819946289,210.04990054369543
294,4,2.1061830520629883,178.5528842328329
295,5,6.2613630294799805,252.045922291512
296,6,7.501112937927246,365.0
297,7,4.964320659637451,315.03995491323707
298,8,1.902245044708252,220.54890598064958
299,9,4.536722660064697,136.55686248501627
