,Hour,Point,Energy
207,7,5.840146064758301,310.0
208,8,5.9568986892700195,220.0
209,9,5.752707004547119,140.0
210,0,1.2561917304992676,95.0
211,1,3.805830955505371,120.0
212,2,9.443731307983398,200.0
213,3,8.783331871032715,210.0
214,4,6.118796348571777,180.0
215,5,0.39314699172973633,250.0
216,6,4.2683305740356445,365.0
217,7,4.548748016357422,310.0
218,8,4.199226379394531,220.0
219,9,4.949851989746094,140.0
220,0,4.031872749328613,95.0
221,1,7.284895896911621,120.0
222,2,5.047347545623779,200.0
223,3,0.42571449279785156,210.0
224,4,6.186819076538086,180.0
225,5,5.364236831665039,250.0
226,6,0.46776485443115234,365.0
227,7,0.15652751922607422,310.0
228,8,7.760580539703369,220.0
229,9,8.344511985778809,140.0
230,0,7.336204528808594,95.0
231,1,9.871271133422852,120.0
232,2,0.9274663925170898,200.0
233,3,1.0180556774139404,210.0
234,4,6.614067077636719,180.0
235,5,2.448415994644165,250.0
236,6,9.032546997070312,365.0
237,7,1.2373533248901367,310.0
238,8,4.180196762084961,220.0
239,9,4.646303653717041,140.0
240,0,9.424749374389648,95.0
241,1,7.6482768058776855,120.0
242,2,7.274446487426758,200.0
243,3,8.651737213134766,210.0
244,4,4.495373725891113,180.0
245,5,9.818209648132324,250.0
246,6,6.1909637451171875,365.0
247,7,8.861103057861328,310.0
248,8,9.12641429901123,220.0
249,9,6.276084899902344,140.0
250,0,6.759820938110352,95.0
251,1,3.172652006149292,120.0
252,2,5.092642784118652,200.0
253,3,5.146164894104004,210.0
254,4,2.257319688796997,180.0
255,5,6.715060234069824,250.0
256,6,5.805785179138184,365.0
257,7,9.467531204223633,310.0
258,8,1.1184513568878174,220.0
259,9,7.050053596496582,140.0
260,0,3.2307727336883545,95.0
261,1,6.127193450927734,120.0
262,2,2.657369375228882,200.0
263,3,5.4104132652282715,210.0
264,4,2.569375991821289,180.0
265,5,2.8992626667022705,250.0
266,6,3.587442636489868,365.0
267,7,5.975356578826904,310.0
268,8,7.878950119018555,220.0
269,9,6.442356586456299,140.0
270,0,0.7741298675537109,95.0
271,1,0.7566947937011719,120.0
272,2,4.046966552734375,200.0
273,3,6.954195499420166,210.0
274,4,6.934743881225586,180.0
275,5,4.100265979766846,250.0
276,6,9.033336639404297,365.0
277,7,2.6636431217193604,310.0
278,8,9.016550064086914,220.0
279,9,6.931885242462158,140.0
280,0,7.281182765960693,95.0
281,1,8.36957836151123,120.0
282,2,9.240742683410645,200.0
283,3,3.5119051933288574,210.0
284,4,1.262934684753418,180.0
285,5,6.623437881469727,250.0
286,6,8.392013549804688,365.0
287,7,4.962187767028809,310.0
288,8,8.59886360168457,220.0
289,9,7.195755958557129,140.0
290,0,3.8082759380340576,95.0
291,1,6.561835289001465,120.0
292,2,8.85228443145752,200.0
293,3,8.814674377441406,210.0
294,4,5.747189044952393,180.0
295,5,9.071884155273438,250.0
296,6,8.06772232055664,365.0
297,7,7.008506774902344,310.0
298,8,6.53853178024292,220.0
299,9,8.453878402709961,140.0
