,Hour,Point,Energy
176,6,3.9286046028137207,365.0
177,7,2.843872308731079,321.6597541672582
178,8,2.732375383377075,221.26987421623605
179,9,2.1630516052246094,132.03442537088293
180,0,2.6509740352630615,95.0
181,1,3.125849723815918,97.75083302713698
182,2,3.302640676498413,197.7500842386992
183,3,3.7895312309265137,210.2499906401445
184,4,3.6464743614196777,172.75027143580863
185,5,1.3307108879089355,260.24961624592567
186,6,2.604781150817871,365.0
187,7,2.5347769260406494,335.2490546545974
188,8,1.8482732772827148,222.74989704158978
189,9,4.179874897003174,122.75064583002754
190,0,4.893037796020508,95.0
191,1,1.6963887214660645,105.06406106039097
192,2,2.3176050186157227,198.4896241521744
193,3,2.722773551940918,210.1678195386473
194,4,2.6487832069396973,175.13323337922856
195,5,2.5441055297851562,256.88060108453897
196,6,2.4642539024353027,365.0
197,7,2.3411056995391846,326.9497734033766
198,8,3.361356258392334,221.84601492512022
199,9,3.00339937210083,128.42045183333684
200,0,2.238675594329834,95.0
201,1,4.663769721984863,95.0
202,2,5.354841232299805,192.31930240049235
203,3,5.227245807647705,210.85341084438977
204,4,7.711662769317627,155.2510855126975
205,5,9.100492477416992,284.98984461997946
206,6,7.030115127563477,365.0
207,7,2.0030813217163086,365.0
208,8,8.37466812133789,229.38751928828717
209,9,9.623493194580078,95.0
210,0,8.183662414550781,95.0
211,1,9.277609825134277,95.0
212,2,8.561158180236816,193.46558233959084
213,3,7.292471885681152,210.72604640671213
214,4,5.425538063049316,158.94465420534837
215,5,9.1122465133667,279.7679026751971
216,6,8.913996696472168,365.0
217,7,8.7679443359375,365.0
218,8,9.675838470458984,227.98651047383333
219,9,8.791402816772461,95.0
220,0,5.433724403381348,95.0
221,1,9.725936889648438,95.0
222,2,9.539883613586426,197.0945492382864
223,3,9.647602081298828,210.32282786241262
224,4,9.638463973999023,170.63799199003392
225,5,9.904301643371582,263.2359423589175
226,6,9.026297569274902,365.0
227,7,4.39591646194458,342.6056141036748
228,8,9.641252517700195,223.55110648653883
229,9,5.1005144119262695,117.72487749352902
230,0,5.007795810699463,95.0
231,1,7.513548851013184,95.0
232,2,8.428611755371094,192.5695037045291
233,3,9.703683853149414,210.8256106994968
234,4,9.615229606628418,156.05728971459374
235,5,9.808152198791504,283.8500386793675
236,6,9.281848907470703,365.0
237,7,9.811360359191895,365.0
238,8,9.60102653503418,229.08171769446446
239,9,9.451776504516602,95.0
240,0,8.770442962646484,95.0
241,1,8.64639663696289,95.0
242,2,9.746537208557129,192.64804214389306
243,3,7.552762031555176,210.8168842062341
244,4,3.531435251235962,156.310358019211
245,5,9.80709171295166,283.4922524555982
246,6,9.715202331542969,365.0
247,7,9.554115295410156,365.0
248,8,9.659475326538086,228.9857262685751
249,9,9.396790504455566,95.0
250,0,9.934494018554688,95.0
251,1,9.959026336669922,97.45745326928623
252,2,9.784191131591797,197.72041662273682
253,3,9.859651565551758,210.25328704191816
254,4,9.215518951416016,172.65467578437418
255,5,9.89359188079834,260.38476871864344
256,6,9.961686134338379,365.0
257,7,9.820581436157227,335.58199123373146
258,8,9.486570358276367,222.78615746109946
259,9,4.223852157592773,122.52319410764883
260,0,5.319441318511963,95.0
261,1,1.975069284439087,106.17194638848275
262,2,1.3425490856170654,198.60165749995892
263,3,2.442521810531616,210.15537138889343
264,4,2.308168649673462,175.49422972208984
265,5,2.079099178314209,256.3702269446315
266,6,2.731607437133789,365.0
267,7,2.0624566078186035,325.6925102782387
268,8,2.7106385231018066,221.7090852778279
269,9,2.8105785846710205,129.2793741663518
270,0,2.456153631210327,95.0
271,1,2.0763211250305176,109.96788019489837
272,2,2.3618249893188477,198.985515974765
273,3,1.6277251243591309,210.11272044724836
274,4,2.60357666015625,176.73110702979832
275,5,1.9210734367370605,254.62153833718165
276,6,2.373737335205078,365.0
277,7,2.1049575805664062,321.38476517208164
278,8,2.133876085281372,221.2399249197317
279,9,2.1172051429748535,132.22228913986507
280,0,2.0664143562316895,95.0
281,1,2.0683958530426025,109.9318870482964
282,2,2.0655057430267334,198.98187621836703
283,3,2.7963361740112305,210.1131248646259
284,4,2.2648632526397705,176.7193789258494
285,5,2.0095324516296387,254.63811944966122
286,6,1.6979303359985352,365.0
287,7,2.03643798828125,321.4256113272142
288,8,1.713094711303711,221.24437351088474
289,9,2.1240291595458984,132.19438434081408
290,0,2.102848529815674,95.0
291,1,1.4104902744293213,109.64702586703194
292,2,2.1016764640808105,198.95307003149762
293,3,1.8283295631408691,210.11632555205577
294,4,1.9159996509552002,176.6265589903812
295,5,2.6182546615600586,254.7693476342886
296,6,1.8789162635803223,365.0
297,7,2.198798418045044,321.7488807576379
298,8,2.2448458671569824,221.27958107261404
299,9,2.1778628826141357,131.97353690814836
