0,010111010010000100000010101111000111000101110101010100011100100111011110011100100110000000111101101110110011,34.5604248046875,26.729598999023438
0,001011010010001000000110001100000111000111100100010000011100111111111110011100100110100000111101001001110011,34.86182403564453,26.89198875427246
0,110011110110011110000010100111011111000111100010011100111000100111011110001100000110000000111101001100110011,42.81452178955078,33.31757354736328
0,000011000010000000000010001111000111000110100000011100111100100010001010011100000010000000111101001001110011,39.08218002319336,30.76689338684082
0,110110100001110111100101001001110011101111100110010000101111010010111000011001001001111010101100111100100101,43.02138900756836,33.59210968017578
0,100000011000000011100110001110010111000100101101011000011100111011001110011100100010100000111101101010110011,37.36373519897461,28.768728256225586
0,100111000010000000000011000100000111000101110101011100011100101110011110011100100110101000111001001000110011,34.860023498535156,26.486682891845703
0,000011000010011010000010101111011111000100110101011000011100100111001110011100000010100000111101101110110011,33.8753662109375,26.085241317749023
0,000011000010000000000010001100010111000101101101011000011100101010001110011100100010100000111101101010110011,32.426185607910156,24.828441619873047
0,100110100101010111100010100111010111000100111101011100011100100110001110011100000010100000111101101110110011,39.71303176879883,30.021392822265625
0,101011000010000000000010001100000111000100101101011000011100111011111110011100100010101000111101001000100011,36.661922454833984,28.132200241088867
0,010011000010000100000010100110011111000100111101011100011100100011001110011100100010100000111101001100100011,35.65985107421875,27.65092658996582
0,010111000010010000000011000110010111000100101101011100011100100111001110011110100110100000111001101010110011,32.58481216430664,24.970500946044922
0,101010101100000001111101101101000111000101101010011100111100101011111110011100100110100000111101001001100011,35.54860305786133,26.995820999145508
0,110011000010000000000011001111010111000101101101011000011100100011011110011100100110100000111101001110110001,33.22459411621094,25.25938606262207
0,100011000010000000000010001100000111000101101101011000011100111011101110011100100010100000111101001000100001,36.88630676269531,28.20701789855957
0,001110000010011010001010000100000101001001111001000010100011101110000011011010100110100000111101101110100011,39.4722785949707,30.49400520324707
0,101010001011010110111111110101100111000101001001110110001100000111111010001110100110100000111001001110110011,41.357398986816406,30.487201690673828
0,000111000010000000000011001111010111000101100101011100011100100010001110011100100110100000111101101010110011,33.08427429199219,25.426027297973633
